SPREADSHEET									
									
FileID	FolioPage	SequentialPage	Author	CommentaryDate	CommentaryContent	Heading	HeadingTranslation	Transcription	TranscriptionTranslation
add_6782_f365	365	730				De Infinitis. 	On infinity 	The lines therefore must cut at an infinite distance before they come to be parallel. 	
add_6782_f365	365	730				De Infinitis. 	On infinity 	And that must be in time before or in an instant before. 	
add_6782_f365	365	730				De Infinitis. 	On infinity 	"If in time, then in half the time they cut at greater distance than infinite or are parallel before they are parallel. "	
add_6782_f365	365	730				De Infinitis. 	On infinity 	Which both do imply contradiction. 	
add_6782_f365	365	730				De Infinitis. 	On infinity 	If in an instant before; the two instants are one or different. 	
add_6782_f365	365	730				De Infinitis. 	On infinity 	"If one, . "	
add_6782_f365	365	730				De Infinitis. 	On infinity 	If two there must be no other betwixt them. 	
add_6782_f365	365	730				De Infinitis. 	On infinity 	"And then there be a time greater than an instant & lesse than any time of quantity that is indivisible, that is agayne, indivisible into partes of quantity. & so also like of poyntes &c. "	
add_6782_f365v	365v	731	JS	9-Nov-12	Blank page 				
add_6782_f366	366	732				De Infinitis. 	On infinity 		
add_6782_f366	366	732				De Infinitis. 	On infinity 	line $ ab $ by his revolution cometh at length to be parallel to the infinite line $ bf $. 	
add_6782_f366	366	732				De Infinitis. 	On infinity 	Which motion being from $ b $ to $ g $ suppose to have been æqually. 	
add_6782_f366	366	732				De Infinitis. 	On infinity 	The degree of the motion let be $ mn $. the time $ op $. 	
add_6782_f366	366	732				De Infinitis. 	On infinity 	The beginning of the time or first instant $ o $. 	
add_6782_f366	366	732				De Infinitis. 	On infinity 	"The last instant wherein the line is parallel, $ p $. Now seing that $ ab $ must cut at an infinite distance & his last cutting must be before the instant $ p $. "	
add_6782_f366	366	732				De Infinitis. 	On infinity 	Which suppose $ q $. 	
add_6782_f366	366	732				De Infinitis. 	On infinity 	"That $ q $ as it is argued by the premises must differe from $ p $ by an indivisible time, so that $ q $ must be the next instant to $ p $. & no other between. "	
add_6782_f366	366	732				De Infinitis. 	On infinity 	"In which instant $ q $, $ ab $ must not be parallel but make his last cutting at an infinite distance. "	
add_6782_f366	366	732				De Infinitis. 	On infinity 	"And therefore it must have a certayne at that instant out of the point $ g $ towards $ b $, which let be $ af $, as it maketh his last section. "	
add_6782_f366	366	732				De Infinitis. 	On infinity 	"In which situation the motion ordering it hath the sayd degree $ mn $, as in all other situations. "	
add_6782_f366	366	732				De Infinitis. 	On infinity 	From the which situation to the situation of being parallel it must be moved unto (as it is sayd) in the next instant. 	
add_6782_f366	366	732				De Infinitis. 	On infinity 	Now suppose (as it may be) that the motion from $ b $ to $ g $ be in half the time of $ op $. 	
add_6782_f366	366	732				De Infinitis. 	On infinity 	"Then doth it follow necessarily that the degree of motion or velo- city be double to $ mn $. And therefore, what space or parte of a space, (be it finite or infinite, so it be positive,) it moved before according to the degree of $ mn $. it moveth the same now, in half the time. "	
add_6782_f366	366	732				De Infinitis. 	On infinity 	"Therefore in this second motion when $ ab $ cometh to have his situation at $ af $ to make the sayd last section; seing that then it hath double degree of velocity; it must afterward be parallel in half an instant that is to say, in half that time which was sayd to be indivisible. "	
add_6782_f366	366	732				De Infinitis. 	On infinity 	Which doth imply contradiction. 	
add_6782_f366	366	732				De Infinitis. 	On infinity 	Agayne if it be sayd that $ af $ at that instant (when & where it maketh his last section with $ bf $ before it be parallel) be to $ ah $. or that the poynts $ f $ & $ h $ be at an infinite distance so that no point can be between. 	
add_6782_f366	366	732				De Infinitis. 	On infinity 	"Yet from the poynt $ k $ to $ f $ may be interposed a line $ kf $. and also from $ l $ to $ f $. & by the doctrine of Elements the angle $ fkh $, or $ flh $ must be than $ fah $. & therefore lesse than that which was sayd to be least or indivisible. & therefore the lines $ af $ & $ ah $, or the poynts $ f $ & $ h $ be not . "	
add_6782_f366v	366v	733	JS	9-Nov-12	Blank page 				
add_6782_f367	367	734				De Infinitis. Ratio Achilles 	On infinity. The ratio of Achilles 		
add_6782_f367	367	734				De Infinitis. Ratio Achilles 	On infinity. The ratio of Achilles 	There is a reason in Aristotle (in the 6th booke of his phisickes. text. 78.) which for the sorce it seemeth to carry is called Achilles. 	
add_6782_f367	367	734				De Infinitis. Ratio Achilles 	On infinity. The ratio of Achilles 	"And for that cause, no doubt, is name also Achilles used in the example to expresse the reason. "	
add_6782_f367	367	734				De Infinitis. Ratio Achilles 	On infinity. The ratio of Achilles 	"The which because it is against Aristotles doctrine & for that it compryseth matter of greater consequence concerning the doctrine of infinites, it being there but briefly & obscurely set downe with an answere uncertayne: I thinke good to set downe more & largely: with Aristotles Answere as he hath it in the place allwayes, as also at full according to his owne doctrine in other places. "	
add_6782_f367	367	734				De Infinitis. Ratio Achilles 	On infinity. The ratio of Achilles 	"To the end that comparing one with the other, the truth may appear, & perhaps otherwise to be, then yet hath been by the peripateticles either noted or observed. "	
add_6782_f367	367	734				De Infinitis. Ratio Achilles 	On infinity. The ratio of Achilles 	The proposition of Zeno is. 	
add_6782_f367	367	734				De Infinitis. Ratio Achilles 	On infinity. The ratio of Achilles 	The swift runner (runne he never so swiftly) shall never overtake the slow runner (runne he never so slowly. 	
add_6782_f367	367	734				De Infinitis. Ratio Achilles 	On infinity. The ratio of Achilles 	That there may be doubte of the meaning of the proposition we will declare what thinges are therein supposed. 	
add_6782_f367	367	734				De Infinitis. Ratio Achilles 	On infinity. The ratio of Achilles 		
add_6782_f367	367	734				De Infinitis. Ratio Achilles 	On infinity. The ratio of Achilles 	"ffirst, (as it ought to be, else the proposition were ridiculous) The motion of the runner & slow mover are understood to be both one way & in one right line. "	
add_6782_f367	367	734				De Infinitis. Ratio Achilles 	On infinity. The ratio of Achilles 	Secondly The 	
add_6782_f367v	367v	735	JS	9-Nov-12	Blank page 				
add_6782_f368	368	736				Ratio Achilles. 	The ratio of Achilles 		
add_6782_f368	368	736				Ratio Achilles. 	The ratio of Achilles 	Let Achilles be $ A $. 	
add_6782_f368	368	736	JS	28-Mar-12		Ratio Achilles. 	The ratio of Achilles 	Testudo $ B $. 	The tortoise $ B $. 
add_6782_f368	368	736				Ratio Achilles. 	The ratio of Achilles 	The Motion of Achilles from $ A $ to $ B $ in the time $ ef $. of Testudo from $ B $ to $ C $ in the time . 	
add_6782_f368	368	736				Ratio Achilles. 	The ratio of Achilles 	. 	
add_6782_f368	368	736				Ratio Achilles. 	The ratio of Achilles 	Which space of $ BC $ let be the tenth parte of $ AB $. 	
add_6782_f368	368	736				Ratio Achilles. 	The ratio of Achilles 	"Now the quaestion is, both these motions being continued in the same proportion as 10 to 1. where & when shall $ A $ overtake $ B $. . "	
add_6782_f368	368	736				Ratio Achilles. 	The ratio of Achilles 	At some point or other it must really be. 	
add_6782_f368	368	736				Ratio Achilles. 	The ratio of Achilles 	Suppose that $ d $. 	
add_6782_f368	368	736				Ratio Achilles. 	The ratio of Achilles 	"There must be $ A $ & $ B $, at the same instant of time. "	
add_6782_f368	368	736				Ratio Achilles. 	The ratio of Achilles 	And therefore the time wherein $ A $ hath moved to $ d $ must be the same wherein $ B $ hath moved to $ d $. 	
add_6782_f368	368	736				Ratio Achilles. 	The ratio of Achilles 	But the space $ Ad $ to $ Bd $ must be as 10 to 1. 	
add_6782_f368	368	736				Ratio Achilles. 	The ratio of Achilles 	Now by the supposition it must follow (because these motions be proportionall ) * As $ AB $ to $ BC $. so: $ Ad $ to $ Bd $. which same termes proportionall call by these letters & in the same order. 	
add_6782_f368	368	736				Ratio Achilles. 	The ratio of Achilles 	As $ \beta $ is known to be 1. $ \gamma $ is $ \frac{1}{10} $. $ \beta + \alpha $ is unknown. & so is $ \alpha $. yet this is known that. 	
add_6782_f368	368	736				Ratio Achilles. 	The ratio of Achilles 	* Now what other proportion is this than if a man should say as the first to the second so all the antecedents to all the consequents which in this be infinite in nomber. 	
add_6782_f368	368	736	JS	28-Mar-12		Ratio Achilles. 	The ratio of Achilles 	X To find that poynt geometrically is set downe in my other papers . 	on infinity 
add_6782_f368v	368v	737	JS	9-Nov-12	Blank page 				
add_6782_f369	369	738				De Infinitis. 	On infinity 		
add_6782_f369	369	738				De Infinitis. 	On infinity 	Now will I propound some dfficultyes to be considered of. 	
add_6782_f369	369	738				De Infinitis. 	On infinity 	"Seing that every line is compounded of atomes, & therefore the periphery of a circle. one is succeeding one an other infinitely in such manner as the perifery is at last compounded and made. "	
add_6782_f369	369	738				De Infinitis. 	On infinity 	"Now also seing that the whole is compounded of about the poynt $ a $. so many times infinitely, & to that number of them infinitely, till the circle supposed be accomplished. "	
add_6782_f369	369	738				De Infinitis. 	On infinity 	I demand what wilbe the nomber of that are about the point $ a $. 	
add_6782_f369	369	738				De Infinitis. 	On infinity 	"Infinite they must needes be, or else infinite lines could not be supposed actually from the point $ a $ to the perifery. "	
add_6782_f369	369	738				De Infinitis. 	On infinity 	And infinite also are in the perifery. 	
add_6782_f369	369	738				De Infinitis. 	On infinity 	But now I demande whether they are aequally infinite or not. 	
add_6782_f369	369	738				De Infinitis. 	On infinity 	"If about the center are lesse infinite then there cannot from the center $ a $ to every poynt in the perifery be understood a right line but we must understand those that we supposed indivisible, divisble . "	
add_6782_f369	369	738				De Infinitis. 	On infinity 	"and if they be æqually infinite: then in a great place, (where the nomber, although infinite, yet in them selves definite; because they being supposed to have acte there is not one more nor lesse. "	
add_6782_f369	369	738				De Infinitis. 	On infinity 	"Neither can there be more because they being one more cannot be between there being no distance: & if there one lesse; there lacketh of the supposed actaull, & definite & positive number although infinite. "	
add_6782_f369	369	738				De Infinitis. 	On infinity 	"Then I say in a greate place where there could be no more or lesse, in a lesse place there are an æquall nomber; which seemeth to imply. "	
add_6782_f369	369	738				De Infinitis. 	On infinity 	An other difficulty riseth from the square. 	
add_6782_f369	369	738				De Infinitis. 	On infinity 	"If a line be compounded of , the diametrall line wilbe found to be aæquall to the side. "	
add_6782_f369	369	738				De Infinitis. 	On infinity 	"ffor suppose the line $ ab $ to be drawne from the point $ a $ to the point $ b $, of the line $ bc $. Then from the next point $ e $, which is to $ a $ in the line $ ad $, draw a line to $ f $ the next point to $ b $ in the line $ bc $. "	
add_6782_f369	369	738				De Infinitis. 	On infinity 	"So likewise from every next point in the line $ ad $, to every next point in the line $ bc $. "	
add_6782_f369	369	738				De Infinitis. 	On infinity 	"Now the lines so drawne must needs be the least & most that may be, because they are & all. & they all cut the line $ ac $ & of the line $ ac $ there can be no point betwixt two of the former lines . "	
add_6782_f369	369	738				De Infinitis. 	On infinity 	"And therefore the nomber of the poynts of the line $ ac $, aequally infinite to the poynts of $ ab $ & consequence the lines $ ab $ & $ ac $ aequall. "	
add_6782_f369	369	738				De Infinitis. 	On infinity 	"But this difficulty wilbe made more playne by the next following, which wilbe found the meanes for the solution of all. "	
add_6782_f369	369	738				De Infinitis. 	On infinity 	An other question is. where two are . whether an other (the not disioyned) may either passe or have situation betwixt them. 	
add_6782_f369v	369v	739	JS	9-Nov-12	Blank page 				
add_6782_f370	370	740				De Infinitis. Notanda. 	On infinity. To be noted. 		
add_6782_f370	370	740	JS	28-Mar-12		De Infinitis. Notanda. 	On infinity. To be noted. 	De tactu duorum corporum per superficies. an duæ superficies sint realiter distantes in corporum contactu. 	"On the contact of two bodies at their surfaces, but the two surfaces are in reality separate in the contact of the bodies. "
add_6782_f370	370	740				De Infinitis. Notanda. 	On infinity. To be noted. 	Because is negative to in respect of that thing may be sayd to be either. 	
add_6782_f370	370	740				De Infinitis. Notanda. 	On infinity. To be noted. 	If yet which is is not & that which is is not . therefore the one being knowne the other cannot be unknowne what it is. 	
add_6782_f370	370	740				De Infinitis. Notanda. 	On infinity. To be noted. 	"Now although there be great controversy of the essence & quality of . yet there is no such of . we will therefore lay downe what is manifest of it, that the ratio & essence of may appeare. "	
add_6782_f370v	370v	741							
add_6782_f370v	370v	741						William Sprat a wolle draper at the sign of the rope in Watlin street at Soper Lane corner. serveth for a for his wifes brother for . there are 4. 	
add_6782_f371	371	742				De Infinitis. 	On infinity 		
add_6782_f371	371	742				De Infinitis. 	On infinity 	"That there may be two magnitudes given, of which the one shalbe infinite in respect of the other, & yet in respect of two other magnitudes they shalbe finite. "	
add_6782_f371	371	742				De Infinitis. 	On infinity 	"That a line finite, cannot have his partes, of a finite magnitude; but they must be of a finite nomber. "	
add_6782_f371	371	742				De Infinitis. 	On infinity 	"That a finite line may have an infinite nomber of partes, & if the partes be in continuall proportion: the nomber must be compounded of an infinite nomber of finite partes; & an infinite nomber of infinite partes. "	
add_6782_f371	371	742				De Infinitis. 	On infinity 	"If a line be understood to be compounded of poyntes: the nomber of them is infinite of the first passe, second or any nomber of passes finite or infinite. "	
